Area,Production,Rainfall,Season,Temperature,Crop,Nitrogen(kg/ha),ElectricalConductivity(ds/m),pH
312.0,440.0,299.05133333333333,Kharif,27.738000000000003,Arhar/Tur,322.0,5.2,7.4
43.0,13.6,253.467,Summer,28.22325,Sesamum,489.0,4.8,6.6
4.0,0.16,74.1425,Rabi,21.51025,Arhar/Tur,336.0,3.7,7.5
330.0,7437.0,45.513870949074075,Whole Year,28.60073090277778,Potato,339.0,4.3,5.2
676.0,414.0,97.519,Kharif,27.048,Arhar/Tur,226.0,2.9,5.3
60.0,125.0,125.2,Kharif,27.7,Arhar/Tur,235.0,1.9,6.4
49.0,741.0,166.77900000000002,Summer,28.65125,Onion,431.0,2.2,6.0
32.0,60.0,103.5470315942891,Whole Year,29.83196830545317,Sugarcane,351.0,3.5,5.9
1340.0,15084.0,92.99935912930107,Whole Year,27.686311855708627,Potato,325.0,3.5,5.8
300.0,195.0,315.0183333333334,Kharif,27.33533333333333,Arhar/Tur,216.0,1.5,6.2
7026.0,3864.0,167.76666666666668,Kharif,26.38933333333334,Urad,423.0,4.9,5.4
323.0,64.0,89.78,Rabi,25.636,Sesamum,341.0,2.2,5.2
26970.0,46883.0,16.27725,Rabi,18.456,Wheat,337.0,1.7,6.0
4058.0,42324.0,189.866595572636,Whole Year,27.39281447690047,Potato,231.0,1.9,7.0
16700.0,30000.0,138.9913333333334,Kharif,29.62533333333333,Rice,338.0,1.4,5.4
30.0,30.0,214.7843333333334,Kharif,24.12833333333333,Jowar,203.0,2.3,6.2
2000.0,2300.0,27.129,Kharif,28.937,Arhar/Tur,437.0,5.0,6.1
4100.0,6200.0,12.275,Rabi,23.275,Groundnut,357.0,1.6,7.2
213.0,31.0,159.6783333333333,Kharif,27.287,Sesamum,285.0,1.2,5.8
6937.0,3654.0,4.53975,Rabi,19.8925,Rapeseed &Mustard,324.0,3.1,6.7
2200.0,900.0,37.44675,Rabi,24.33275,Wheat,440.0,2.4,6.1
717.0,475.0,185.1293333333333,Kharif,28.12266666666666,Urad,422.0,5.4,5.9
25.0,60.0,21.81425,Rabi,20.894,Maize,420.0,5.3,5.6
225.0,9250.0,258.79633333333334,Kharif,26.33466666666666,Sugarcane,431.0,4.3,6.1
35637.0,54133.0,202.03833333333333,Kharif,26.74833333333333,Maize,352.0,4.8,7.0
53000.0,209000.0,84.26266666666666,Kharif,27.998,Rice,243.0,3.9,6.2
777.0,9048.0,226.30075,Summer,30.71725,Onion,214.0,2.4,5.2
1.0,0.1,237.056,Summer,29.4195,Moong(Green Gram),328.0,4.8,7.2
230.0,140.0,105.0,Rabi,19.775,Gram,470.0,3.1,7.5
17.0,13.0,221.04433333333336,Kharif,28.85866666666666,Sesamum,496.0,2.3,6.4
107.0,29.0,81.6259314047504,Whole Year,30.74856552554821,Dry chillies,284.0,3.2,5.5
10628.0,1337109.0,78.90490784782615,Whole Year,30.22891443948349,Sugarcane,342.0,5.6,6.7
45095.0,71998.0,128.3963333333333,Kharif,26.10600000000001,Rice,462.0,5.1,5.1
225.0,720.0,208.2865,Summer,27.60575,Maize,469.0,5.5,5.2
10978.0,5029.0,131.3316666666667,Kharif,28.388333333333332,Sesamum,210.0,4.7,7.1
3554.0,9463.0,32.0845,Rabi,22.092,Rapeseed &Mustard,442.0,5.3,6.0
379.0,686.0,209.4573333333333,Kharif,29.43966666666667,Arhar/Tur,260.0,2.1,7.1
2065.0,930.0,264.4746666666667,Kharif,26.81366666666667,Jowar,401.0,2.9,5.7
23661.0,3238.0,166.4403333333333,Kharif,27.556,Sesamum,426.0,5.0,6.2
52.0,81.0,79.81466666666667,Kharif,29.56633333333333,Maize,456.0,3.3,6.2
4233.0,2307.0,261.6965,Summer,30.55875,Urad,294.0,1.1,5.6
2251.0,5158.0,121.63325,Summer,26.5175,Maize,340.0,4.1,5.8
11.0,3.0,65.14543524546683,Whole Year,23.827161603009266,Onion,357.0,2.6,6.9
2308.0,1474.0,69.13666666666667,Kharif,29.04833333333333,Moong(Green Gram),257.0,1.6,6.9
14239.0,17553.0,128.7906666666667,Kharif,23.46766666666666,Rice,288.0,3.6,6.9
1000.0,1000.0,49.78033333333334,Kharif,29.126,Groundnut,256.0,1.6,6.2
179.0,2148.0,97.28972122669823,Whole Year,26.613603577206305,Onion,354.0,5.7,6.9
255.0,167.0,28.636,Rabi,21.91925,Gram,230.0,2.7,5.1
358.0,194.0,61.15912228405744,Whole Year,30.744435678941198,Dry chillies,210.0,2.9,7.2
20800.0,18500.0,31.487,Kharif,30.70366666666667,Maize,380.0,4.7,7.4
81707.0,180057.0,33.251999999999995,Rabi,20.37325,Wheat,337.0,1.3,6.2
19380.0,7826.0,43.98466666666667,Kharif,29.65066666666667,Moong(Green Gram),337.0,4.4,6.4
50.0,31.0,253.46766666666667,Kharif,29.03766666666667,Groundnut,297.0,4.6,5.3
9072.0,514981.0,76.86250609648276,Whole Year,28.28959893823945,Sugarcane,336.0,1.5,5.9
295.0,738.0,236.5263232111972,Whole Year,25.241449084881,Onion,215.0,3.9,5.1
10526.0,5031.0,174.215,Kharif,28.708,Urad,449.0,5.5,7.3
28518.0,8584.0,72.40750000000001,Rabi,22.8795,Moong(Green Gram),348.0,2.6,6.5
1716.0,467.0,26.19866666666666,Kharif,28.722,Jowar,320.0,4.2,6.8
3190.0,1548.0,352.06866666666673,Kharif,26.48433333333333,Moong(Green Gram),363.0,1.1,5.9
85.0,50.0,13.28825,Rabi,23.60525,Moong(Green Gram),228.0,4.9,5.1
5700.0,13800.0,120.362,Kharif,27.642,Maize,296.0,3.5,5.6
197.0,42.1,188.54466666666667,Kharif,25.60133333333333,Sesamum,294.0,4.3,7.3
11240.0,15308.0,215.7213333333333,Kharif,25.80666666666667,Maize,379.0,2.7,6.7
9282.0,9424.0,20.901,Rabi,18.30025,Gram,422.0,4.0,5.5
9000.0,5000.0,165.50675,Autumn,25.1515,Rice,323.0,4.1,6.4
15993.0,5133.0,23.369,Rabi,19.99175,Rapeseed &Mustard,453.0,3.9,5.8
39453.0,52196.0,169.438,Kharif,26.081,Jowar,318.0,1.7,6.0
21.0,8.0,100.737,Autumn,22.28825,Urad,322.0,4.6,6.3
2781.0,2048.0,221.3463333333333,Kharif,26.061,Arhar/Tur,463.0,4.2,6.3
14.0,152.0,168.5905,Summer,30.8185,Onion,237.0,2.9,6.0
19.0,7.5,285.2885,Summer,28.05975,Urad,291.0,3.3,6.2
146.0,25.0,16.54125,Rabi,21.88925,Urad,277.0,4.2,5.0
47487.0,104923.0,145.64875,Autumn,25.778,Rice,316.0,3.9,5.5
1773.0,613.0,3.14675,Rabi,21.75025,Gram,463.0,4.3,5.3
249835.0,275043.0,188.1163333333334,Kharif,26.88,Rice,422.0,5.3,7.3
692.0,320.0,71.64625,Whole Year,27.96291666666667,Dry chillies,257.0,3.5,7.2
4221.0,5943.0,9.27,Rabi,20.51625,Rapeseed &Mustard,352.0,2.4,5.9
537.0,1125.0,124.0303333333333,Kharif,27.98133333333334,Maize,497.0,5.0,6.2
11247.0,60470.0,147.02100000000004,Summer,30.154,Maize,279.0,3.7,5.1
17022.0,12179.7,147.82299999999995,Kharif,27.08066666666667,Arhar/Tur,239.0,2.5,6.0
217.0,97.0,82.508,Rabi,23.66525,Jowar,358.0,2.5,5.6
5639.0,1399.0,192.4,Kharif,28.03066666666667,Sesamum,322.0,3.7,5.6
602.0,7269.0,89.70732638888889,Whole Year,27.916,Onion,307.0,5.2,5.2
4180.0,1474.0,204.87,Kharif,25.806,Urad,439.0,4.0,5.7
1.0,77012.30591908224,236.7825,Summer,27.01625,Moong(Green Gram),232.0,3.7,5.1
2543.0,1275.0,31.3725,Rabi,20.33625,Rapeseed &Mustard,283.0,3.2,6.4
152.0,228.0,52.2155,Rabi,24.54925,Dry chillies,371.0,4.8,7.5
4.0,34.0,67.7195869502315,Whole Year,28.436423804012342,Potato,343.0,2.7,5.5
574.0,38171.0,103.18899811837572,Whole Year,26.62007263886879,Sugarcane,383.0,4.5,5.8
4108.0,4092.0,6.874500000000001,Rabi,20.81775,Gram,246.0,2.6,6.5
3583.0,52784.0,232.9593333333333,Kharif,25.563,Potato,459.0,1.1,6.4
2061.0,3099.7,205.72375,Summer,27.40775,Groundnut,363.0,3.4,6.3
280.0,842.0,186.46025,Autumn,23.18675,Rice,442.0,4.2,6.5
2178.0,499.0,201.2903333333333,Kharif,26.32833333333333,Sesamum,401.0,5.7,7.3
500.0,500.0,182.171,Kharif,26.15233333333333,Groundnut,281.0,4.8,6.0
1166.0,2533.0,174.12166666666667,Kharif,25.73966666666666,Jowar,290.0,2.0,7.0
87976.0,1807873.0,119.8895804835864,Whole Year,29.26878465628685,Potato,355.0,4.6,5.7
13711.0,13251.0,5.56025,Rabi,22.22975,Gram,269.0,3.0,6.9
127.0,6324.6,110.22933444251541,Whole Year,26.71275998263889,Sugarcane,211.0,2.3,5.7
308.0,229.0,222.417,Kharif,28.072,Urad,413.0,2.1,6.2
568.0,329.0,141.58075,Summer,30.4825,Moong(Green Gram),298.0,2.9,5.1
576.0,367.0,184.8,Kharif,27.707666666666668,Moong(Green Gram),300.0,5.3,6.9
406.0,248.0,142.64766666666668,Kharif,26.6,Groundnut,399.0,4.4,7.0
1000.0,77012.30591908224,75.702,Kharif,29.46733333333333,Sesamum,424.0,4.9,6.0
62527.0,22818.0,62.37366666666667,Kharif,26.36333333333333,Maize,405.0,5.4,6.0
9436.0,2689.0,166.5773333333333,Kharif,26.73233333333333,Urad,434.0,3.7,6.9
70.0,12.0,165.468,Kharif,26.013,Moong(Green Gram),415.0,5.2,7.1
1738.0,174100.0,94.93810917807998,Whole Year,31.21424840856482,Sugarcane,218.0,4.7,7.2
143500.0,525354.0,7.368749999999999,Rabi,21.0185,Wheat,264.0,5.1,6.7
6747.0,5156.0,172.0976666666666,Kharif,28.54300000000001,Arhar/Tur,419.0,5.3,5.6
16738.0,54370.0,65.22833333333334,Kharif,20.39266666666667,Maize,356.0,5.5,5.6
3290.0,3237.0,150.5173333333333,Kharif,19.54266666666668,Maize,419.0,5.0,7.5
407.0,264.0,230.4896666666666,Kharif,26.535,Arhar/Tur,448.0,4.3,5.7
790.0,749.0,24.50175,Rabi,20.79425,Rapeseed &Mustard,474.0,3.7,6.2
59.0,34.0,208.13125,Summer,27.96375,Sesamum,262.0,5.5,5.4
307.0,136.0,49.90225,Rabi,21.441,Rapeseed &Mustard,288.0,1.6,5.5
253.0,89.3,176.0896666666667,Kharif,25.86333333333333,Urad,215.0,2.4,6.9
109636.0,103113.0,23.79,Rabi,24.76725,Jowar,442.0,5.7,7.2
63231.0,261000.0,8.8905,Rabi,19.542,Wheat,361.0,3.5,7.1
125540.0,273112.0,33.77925,Rabi,22.75,Wheat,280.0,2.6,6.3
8520.0,9110.0,334.3736666666667,Kharif,25.09866666666667,Rice,465.0,2.2,7.4
2658.0,2658.0,13.908,Rabi,24.03825,Gram,436.0,1.8,6.7
188256.0,538224.0,32.61725,Rabi,20.46175,Wheat,252.0,5.6,7.3
500.0,300.0,136.2023333333333,Kharif,28.013,Urad,463.0,4.1,6.2
6697.0,10399.0,119.037,Kharif,27.407,Maize,262.0,5.5,7.1
1017.0,434.0,138.0903333333333,Kharif,27.46766666666666,Urad,316.0,4.1,7.1
200.0,100.0,22.958,Rabi,24.14525,Rapeseed &Mustard,445.0,2.2,5.1
4982.8,5900.0,85.8685,Autumn,21.757,Rice,283.0,1.4,6.5
12.0,70.0,147.98786168981482,Whole Year,23.4410150462963,Potato,417.0,4.0,5.6
3911.0,1009.0,102.7723471973126,Whole Year,27.821731271744266,Sesamum,426.0,3.0,6.9
538.0,319.0,19.34925,Rabi,20.7805,Rapeseed &Mustard,288.0,1.4,5.6
74.0,184.6,216.42575,Summer,27.96725,Rice,470.0,5.5,6.6
615.0,1364.0,63.8245,Rabi,23.41175,Wheat,306.0,1.7,7.0
180322.0,116095.0,259.26033333333334,Kharif,26.074333333333332,Rice,302.0,4.6,7.2
485.0,457.0,14.52775,Rabi,18.72375,Gram,203.0,4.5,7.0
67293.0,135124.0,128.2976666666667,Kharif,27.62333333333333,Rice,200.0,3.9,6.9
17.0,1.0,52.601000000000006,Rabi,23.498,Moong(Green Gram),245.0,2.0,6.5
5422.0,2945.0,307.64,Summer,29.0225,Moong(Green Gram),284.0,4.5,7.3
51.0,244.0,79.59337201003086,Whole Year,26.903003375771604,Onion,346.0,3.0,5.8
5154.0,2010.0,93.37366666666668,Kharif,29.32333333333333,Groundnut,433.0,1.6,5.8
243.0,2561.0,79.44551673480798,Whole Year,28.15630831800714,Onion,336.0,4.7,6.0
1.0,0.0,60.84966666666667,Kharif,28.37433333333334,Groundnut,488.0,1.6,6.2
25290.0,20166.0,349.849,Kharif,28.18433333333333,Rice,246.0,4.0,6.6
2307.0,9632.0,168.61425,Summer,30.52,Maize,365.0,2.6,6.8
178.0,145.0,3.8335,Rabi,21.59475,Rapeseed &Mustard,267.0,4.5,7.5
14529.0,6003.0,83.75458333333334,Whole Year,27.90838888888888,Sesamum,373.0,3.4,5.0
200.0,4500.0,80.53810079089506,Whole Year,30.78899310378086,Onion,316.0,2.9,5.6
3219.0,695.3,288.453,Summer,26.035,Moong(Green Gram),256.0,1.9,5.3
3041.0,1514.0,161.27266666666668,Kharif,28.486,Urad,265.0,2.4,5.2
11597.0,25026.0,104.3203333333333,Kharif,27.75533333333334,Arhar/Tur,404.0,2.2,6.4
14.0,15.2,153.24425,Autumn,25.44475,Maize,390.0,3.3,7.0
8609.0,5062.0,20.377,Rabi,20.939,Rapeseed &Mustard,340.0,3.5,7.2
10.0,7.0,250.29375,Summer,29.995,Moong(Green Gram),499.0,1.9,5.1
5801.0,10934.0,149.531,Kharif,28.248,Maize,316.0,4.4,6.3
582.0,864.0,114.0406666666667,Kharif,28.53733333333334,Jowar,322.0,4.0,5.6
1319.0,272.0,84.1315,Rabi,24.98825,Sesamum,413.0,4.4,5.0
5.0,41.3,0.18275,Winter,22.743,Maize,495.0,2.4,5.9
6279.0,116481.0,42.23607118055556,Whole Year,28.99478877314814,Potato,297.0,5.1,6.1
1070.0,399.0,142.1743333333334,Kharif,27.51133333333333,Jowar,365.0,1.5,6.8
9.0,5.0,407.29433333333327,Kharif,27.74166666666666,Sesamum,249.0,3.9,5.1
223118.0,1077000.0,2.56525,Rabi,18.9025,Wheat,420.0,2.9,5.6
783.0,1512.0,270.0193333333333,Kharif,27.63466666666667,Maize,303.0,5.1,7.5
25.0,24.0,201.435,Kharif,28.532,Sesamum,247.0,3.8,6.7
176.0,15620.0,45.95704224537037,Whole Year,30.62201620370369,Sugarcane,316.0,2.0,7.1
145000.0,269000.0,190.9686666666666,Kharif,27.262,Rice,437.0,4.7,5.1
21.0,29.0,13.54075,Rabi,24.28725,Gram,356.0,1.6,6.4
230.0,427.0,115.17,Kharif,28.50966666666666,Maize,328.0,4.9,6.8
106.0,48.0,130.085,Kharif,28.32800000000001,Moong(Green Gram),452.0,2.8,6.0
26269.0,8800.0,127.678,Kharif,27.866,Urad,460.0,2.9,5.7
198105.0,531714.0,81.21366666666667,Kharif,28.146,Rice,257.0,1.6,6.7
83.0,71.0,31.27075,Rabi,21.4815,Gram,240.0,3.4,6.2
79654.0,261105.0,319.89775,Summer,29.3245,Rice,344.0,4.8,5.9
2398.0,2821.0,170.708,Kharif,28.16933333333333,Arhar/Tur,479.0,3.0,6.2
1307.0,344.0,152.149,Kharif,24.07033333333333,Sesamum,217.0,2.7,6.3
26.0,49.0,222.93025,Summer,30.46225,Maize,205.0,2.4,5.6
18068.0,54992.0,199.024,Summer,28.2975,Maize,236.0,1.9,7.2
7.0,8.0,147.364,Kharif,28.099,Groundnut,433.0,5.1,6.0
3511.0,349000.0,43.02585661766511,Whole Year,27.692641180523147,Sugarcane,416.0,5.0,6.4
1723.0,540.0,214.0053333333334,Kharif,27.02266666666667,Moong(Green Gram),427.0,2.1,5.9
123.0,745.0,141.1637438961495,Whole Year,28.6059971038023,Onion,403.0,1.3,6.7
89065.0,130458.0,176.19099999999997,Kharif,29.11533333333333,Rice,437.0,5.4,7.3
1.0,9.8,6.21225,Winter,22.73275,Maize,335.0,5.4,7.0
163002.0,413259.0,12.5665,Rabi,21.05175,Wheat,400.0,5.7,6.3
5089.0,9621.0,71.48100000000002,Kharif,29.876,Groundnut,437.0,3.6,5.2
1941.0,1617.0,146.19675,Summer,31.05125,Moong(Green Gram),320.0,2.3,6.3
1.0,1.0,164.757,Kharif,29.02466666666666,Dry chillies,492.0,3.8,6.4
864.0,363.0,242.278,Kharif,27.787,Sesamum,397.0,4.8,6.8
330.0,162.0,34.6295,Rabi,21.16075,Moong(Green Gram),201.0,4.6,6.0
853577.0,75115.0,160.813,Kharif,24.868,Groundnut,441.0,4.1,6.4
930.0,4860.0,248.6709033238115,Whole Year,20.61706254186031,Potato,465.0,3.7,7.0
2400.0,2100.0,95.27566666666668,Kharif,26.11233333333333,Groundnut,402.0,4.3,7.2
869.0,239.0,154.113,Kharif,27.829,Sesamum,459.0,5.5,5.8
10219.0,13117.0,1.87825,Rabi,20.15825,Rapeseed &Mustard,297.0,1.4,5.0
3976.0,6441.0,103.8646666666667,Kharif,26.26566666666666,Maize,455.0,3.7,5.2
2965.0,1939.0,10.9675,Rabi,19.61375,Rapeseed &Mustard,305.0,2.5,6.6
2.5,0.7,328.6956666666667,Kharif,27.41,Sesamum,453.0,2.7,5.0
2000.0,2000.0,255.0126666666667,Kharif,28.86733333333333,Groundnut,265.0,3.6,6.8
9400.0,14900.0,110.118,Kharif,28.42366666666667,Maize,281.0,4.1,5.1
1.0,20.0,122.67602486533752,Whole Year,27.526108557095466,Sugarcane,460.0,1.4,6.3
561.0,61.0,152.7390766082937,Whole Year,29.431437279898983,Dry chillies,417.0,2.9,5.2
490.0,404.0,147.3548926086007,Whole Year,27.79194909885652,Dry chillies,365.0,2.1,6.2
61300.0,91229.0,185.00866666666667,Kharif,26.64466666666667,Rice,217.0,1.4,7.2
151379.0,161370.0,93.62669277366079,Whole Year,27.362392491904558,Wheat,408.0,2.5,6.6
17394.0,58427.0,383.65525,Summer,28.617,Rice,293.0,2.8,5.4
11.0,28.0,99.3970105159347,Whole Year,31.072374569242374,Dry chillies,279.0,2.0,5.3
175000.0,741000.0,2.593,Rabi,18.60475,Wheat,368.0,2.3,6.2
76711.0,155340.0,120.281,Kharif,27.02633333333334,Maize,221.0,1.4,6.1
9.0,5.0,81.0,Rabi,26.075,Gram,298.0,3.5,6.0
5732.0,4582.0,175.00225,Rabi,17.31375,Wheat,202.0,5.6,5.9
102.0,256.0,77.17811494437746,Whole Year,23.647021291408983,Onion,489.0,3.9,7.4
11100.0,19300.0,123.467,Kharif,25.957,Rice,480.0,1.6,6.1
1302.0,858.0,124.5013333333333,Kharif,27.946,Arhar/Tur,245.0,3.0,6.9
13373.0,12797.0,2.84325,Rabi,20.24175,Gram,491.0,1.5,6.8
763.0,236.0,193.132,Kharif,27.92533333333333,Urad,201.0,1.9,5.7
6590.0,4459.0,64.89466666666667,Kharif,28.86566666666667,Arhar/Tur,295.0,4.2,6.0
1494.0,607.0,30.924,Rabi,24.63475,Gram,353.0,1.4,5.3
501.0,180.0,184.6413333333333,Kharif,28.243,Moong(Green Gram),321.0,2.0,5.1
72.0,37.0,30.12725,Rabi,19.24525,Rapeseed &Mustard,256.0,3.1,5.7
3949.0,2551.0,40.87225,Rabi,23.25875,Gram,297.0,3.2,7.5
142980.0,317913.0,29.2955,Rabi,20.7995,Wheat,487.0,5.6,5.5
4211.0,1668.0,41.93425,Rabi,19.03525,Rapeseed &Mustard,372.0,4.3,5.9
513.0,6207.0,98.167,Rabi,24.17175,Onion,243.0,3.3,6.7
3488.0,2616.0,17.35625,Rabi,19.89125,Rapeseed &Mustard,270.0,3.7,6.0
409.0,41203.0,85.49998563732167,Whole Year,31.30890590819089,Sugarcane,210.0,4.6,5.7
11800.0,11100.0,0.6012500000000001,Rabi,19.9815,Rapeseed &Mustard,440.0,1.4,6.7
52784.0,51728.0,16.79175,Rabi,20.5775,Gram,449.0,4.0,6.8
152.0,24.0,182.33266666666668,Kharif,28.38566666666667,Sesamum,437.0,5.2,7.4
5680.0,30564.0,111.993,Rabi,25.9215,Dry chillies,373.0,1.5,6.4
179.0,133.0,154.0536666666667,Kharif,28.44866666666667,Dry chillies,358.0,5.3,7.1
1295.0,726.0,30.12725,Rabi,19.24525,Rapeseed &Mustard,377.0,5.0,6.6
4247.0,3690.6,253.308,Summer,29.31975,Moong(Green Gram),317.0,3.1,7.2
8.0,170.0,60.12261576566869,Whole Year,28.41501257374957,Potato,281.0,1.9,6.5
82.0,50.0,90.3290677041074,Whole Year,30.5441073556742,Dry chillies,392.0,4.3,6.0
8350.0,13808.0,100.9315,Autumn,23.898000000000003,Maize,353.0,2.9,5.3
65.0,148.0,533.63775,Summer,20.83275,Dry chillies,300.0,2.0,7.0
220.0,128.0,105.148,Rabi,21.8855,Gram,387.0,4.5,6.8
5616.0,3313.0,96.21825,Summer,31.78275,Urad,347.0,4.9,6.6
1777.0,905.0,94.79700000000001,Kharif,26.44966666666667,Urad,297.0,4.6,6.7
7000.0,13411.0,179.00125,Autumn,24.49825,Rice,237.0,3.7,7.0
855.0,967.0,257.221,Kharif,24.78966666666667,Arhar/Tur,328.0,3.8,6.3
17.0,143.3,7.415499999999999,Winter,22.15425,Potato,273.0,5.1,5.4
36125.0,11051.0,131.218,Kharif,26.71733333333333,Arhar/Tur,379.0,2.2,5.3
33817.0,16476.0,66.32933333333334,Kharif,27.52866666666667,Jowar,253.0,4.0,6.4
721.0,2457.0,58.351000000000006,Rabi,19.9855,Maize,207.0,1.4,5.8
298.0,3332.0,212.67575,Summer,30.1895,Onion,362.0,3.9,6.3
369.0,1749.0,53.06375000000001,Rabi,24.115,Dry chillies,443.0,1.5,7.3
6700.0,19500.0,57.26775,Rabi,24.304,Maize,332.0,2.1,6.9
17.0,51.0,3.125,Rabi,20.65975,Maize,297.0,1.3,6.3
20458.0,17103.0,70.08200000000001,Rabi,24.26,Groundnut,359.0,1.2,5.1
1897.0,454.0,149.72566666666668,Kharif,26.692,Sesamum,349.0,2.9,6.2
2647.0,2434.0,115.27,Kharif,28.51066666666667,Arhar/Tur,487.0,1.4,7.3
53.0,22.0,61.901,Kharif,28.85466666666666,Moong(Green Gram),288.0,1.8,6.3
345.0,345.0,321.2706717785493,Whole Year,25.562574990354943,Onion,343.0,5.7,5.2
76.0,878.0,147.130190657753,Whole Year,27.91924251134634,Onion,242.0,1.9,5.4
100.0,2500.0,93.08420067650066,Whole Year,30.48063464539196,Onion,332.0,3.1,5.3
1100.0,500.0,112.4336666666667,Kharif,27.897,Moong(Green Gram),323.0,1.1,5.4
4303.0,5041.0,78.18494520514608,Whole Year,26.95744796720613,Groundnut,416.0,4.8,6.4
348.0,299.0,100.6366666666667,Kharif,27.554,Dry chillies,246.0,1.7,7.5
1034.0,86285.0,85.41188937114197,Whole Year,29.78568729102366,Sugarcane,231.0,5.0,7.2
23400.0,30400.0,21.0585,Rabi,23.556,Wheat,385.0,2.9,5.2
290.0,210.0,210.00566666666668,Kharif,23.29966666666667,Arhar/Tur,400.0,3.5,5.8
90084.0,270502.0,14.2715,Rabi,21.79175,Wheat,389.0,2.3,6.9
3200.0,4800.0,158.50799999999995,Kharif,25.998,Groundnut,363.0,4.2,5.0
780.0,16650.0,83.52398683320804,Whole Year,26.93902416204092,Potato,443.0,4.5,5.4
726.0,3572.0,116.2781180555556,Whole Year,27.080493055555557,Onion,253.0,1.2,7.3
5591.0,2119.0,136.5543333333333,Kharif,28.23966666666667,Urad,244.0,5.2,7.3
67.0,94.3,249.9686666666666,Kharif,28.91,Jowar,319.0,2.0,6.9
348.0,192.0,231.1856666666667,Kharif,27.40066666666667,Arhar/Tur,480.0,4.1,6.9
81861.0,16624.0,97.67333333333336,Kharif,27.63666666666667,Urad,429.0,2.8,6.8
181235.0,517970.0,98.455,Kharif,29.22,Rice,449.0,4.4,5.0
2.0,1.0,226.7516666666667,Kharif,26.78066666666667,Groundnut,495.0,5.4,6.8
20.0,22.0,191.652,Kharif,26.23633333333333,Dry chillies,367.0,5.4,5.9
254.0,470.0,197.88475,Summer,30.14775,Maize,275.0,5.7,7.2
24.0,21.0,140.9896666666667,Kharif,28.246,Urad,254.0,1.7,5.2
23000.0,18000.0,101.98825,Autumn,24.6535,Rice,376.0,5.0,6.0
3973.0,9703.0,71.75800000000002,Autumn,24.917,Maize,367.0,1.9,6.1
311.0,111.0,102.36966594328699,Whole Year,28.7991490162037,Dry chillies,210.0,5.1,5.1
20.0,20.0,280.27875,Summer,30.1395,Moong(Green Gram),352.0,2.6,6.9
14662.0,13090.0,10.1745,Rabi,20.26475,Gram,459.0,4.8,5.7
8584.0,1794.0,144.363,Kharif,23.88133333333333,Arhar/Tur,466.0,4.1,6.5
52.0,36.0,162.40894806737083,Whole Year,26.96494021870178,Dry chillies,455.0,4.5,6.1
13.0,10.0,132.89600000000002,Kharif,28.84666666666667,Moong(Green Gram),274.0,1.7,5.9
3955.0,1545.0,16.15275,Rabi,22.1165,Rapeseed &Mustard,381.0,4.6,6.1
85502.0,52140.0,14.75625,Rabi,21.31625,Gram,395.0,1.8,5.0
4303.0,34510.0,48.82899999999999,Rabi,21.3085,Potato,267.0,4.3,6.9
132.0,100.0,76.48133333333334,Kharif,26.98433333333333,Groundnut,251.0,3.8,5.2
1139.0,775.0,210.13966666666667,Kharif,23.41233333333334,Arhar/Tur,342.0,2.9,6.1
16238.0,14554.0,139.143,Kharif,28.83166666666667,Arhar/Tur,222.0,3.8,6.2
16900.0,13300.0,142.1136666666667,Kharif,26.12233333333333,Jowar,306.0,3.1,7.3
2437.0,1799.0,434.3133333333333,Kharif,24.46266666666666,Jowar,295.0,4.4,5.5
86400.0,41000.0,121.7773333333333,Kharif,23.263333333333332,Groundnut,249.0,3.3,5.6
935.0,1558.0,348.92400000000015,Kharif,26.72533333333334,Maize,374.0,5.5,5.2
50.0,2.0,128.7673333333333,Kharif,27.47433333333333,Jowar,221.0,1.7,5.9
14641.0,5244.0,137.567,Kharif,25.49766666666666,Sesamum,326.0,2.2,6.9
4300.0,1500.0,202.437,Kharif,26.94,Arhar/Tur,494.0,2.6,5.6
636.0,1839.0,130.22975,Summer,25.76875,Maize,218.0,3.8,5.1
5975.0,7453.0,106.5596666666667,Kharif,29.03466666666667,Arhar/Tur,249.0,4.5,5.7
258.0,68.9,15.212,Winter,23.76149999999999,Rapeseed &Mustard,449.0,5.0,5.4
120.0,98.0,52.114966379137364,Whole Year,29.15651695732356,Dry chillies,272.0,5.5,6.1
11.0,77012.30591908224,10.2915,Rabi,19.79125,Gram,465.0,3.6,5.6
4297.0,1439.0,103.5340884600675,Whole Year,28.60037285748993,Dry chillies,207.0,3.3,7.0
222.0,12594.0,90.82357041677255,Whole Year,27.28217197228181,Sugarcane,423.0,4.3,7.3
14170.0,11661.0,217.3033333333334,Kharif,26.51566666666666,Jowar,368.0,4.6,6.1
62.0,91.0,176.674,Kharif,28.25133333333333,Jowar,408.0,1.5,6.3
2104.0,2495.0,135.6973333333333,Kharif,26.749,Jowar,315.0,1.3,6.4
18171.0,8264.0,64.12225,Autumn,24.27525,Rice,303.0,1.3,5.7
1941.0,229.0,73.00875,Rabi,24.67075,Moong(Green Gram),270.0,5.6,6.5
47.0,74.0,219.4105,Summer,30.61775,Maize,352.0,2.1,6.6
889.0,343.0,161.38133333333332,Kharif,24.80533333333334,Sesamum,443.0,1.8,6.8
7832.0,2472.0,159.7336666666667,Kharif,26.10533333333333,Moong(Green Gram),377.0,2.5,6.5
837.0,2831.0,349.849,Kharif,28.18433333333333,Maize,455.0,1.2,6.2
